Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Year,Tenure,Customer_Active_Days,Total_Spent,Total_Purchases,Web_Ratio,Store_Ratio,Deal_Ratio,Living_Situation,Education_Level,Total_Children,Is_Parent,Age,Website_Activity,Cluster,Total_PromoAccepted
2,49967.0,0,1,4,212,6,69,4,12,3,1,7,0,0,0,0,0,0,0,2013,356,4411,306,15,0.4,0.3333333333333333,0.2,0,0,1,1,67,13,3,0
2,60199.0,1,2,49,8,1,7,2,0,0,0,4,0,0,0,0,0,0,0,2013,290,4345,18,4,0.0,0.75,0.25,0,0,3,1,47,4,0,0
2,55375.0,0,1,3,42,11,57,10,28,14,1,2,0,0,0,0,0,0,0,2013,255,4310,162,9,0.1111111111111111,0.6666666666666666,0.1111111111111111,1,0,1,1,48,3,0,0
2,80317.0,0,0,64,536,11,387,149,91,57,4,1,0,0,0,0,0,0,0,2013,313,4368,1231,18,0.16666666666666666,0.5555555555555556,0.05555555555555555,0,0,0,0,70,4,1,0
3,30523.0,2,1,0,5,0,3,0,0,5,0,7,0,0,0,0,0,0,0,2013,363,4418,13,4,0.25,0.5,0.25,0,1,3,1,67,8,2,0
4,70356.0,0,0,20,1349,16,249,43,16,33,6,6,0,0,0,0,0,0,0,2012,601,4656,1706,27,0.37037037037037035,0.3333333333333333,0.07407407407407407,1,1,0,0,80,16,3,0
2,23228.0,1,0,91,53,3,49,7,4,5,0,8,0,0,0,0,0,0,0,2014,175,4230,121,11,0.2727272727272727,0.36363636363636365,0.36363636363636365,1,0,1,1,41,11,0,0
4,74165.0,0,0,9,1001,12,240,16,12,12,4,2,0,0,0,0,0,0,0,2013,424,4479,1293,20,0.25,0.5,0.05,0,1,0,0,50,7,1,0
2,43482.0,2,1,83,18,1,32,6,3,28,0,6,0,0,0,0,0,0,0,2013,228,4283,88,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,1,0,3,1,59,8,0,0
2,62551.0,0,0,27,125,16,98,134,21,27,7,3,1,0,0,0,0,0,0,2013,223,4278,421,18,0.3333333333333333,0.2222222222222222,0.05555555555555555,0,0,0,0,72,9,1,1
2,52332.0,0,0,63,212,5,33,7,0,2,2,4,0,1,0,0,0,0,0,2013,305,4360,259,12,0.25,0.5,0.08333333333333333,0,0,0,0,66,7,0,1
2,66951.0,0,0,46,277,162,305,173,76,124,4,1,0,0,0,0,0,0,0,2013,239,4294,1117,15,0.2,0.4666666666666667,0.06666666666666667,0,0,0,0,37,4,1,0
2,26091.0,1,1,84,15,10,19,8,17,20,1,5,0,0,0,0,0,0,0,2014,124,4179,89,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,0,2,1,68,7,0,0
2,33456.0,1,1,58,7,3,10,8,1,7,0,7,0,0,0,0,0,0,0,2014,69,4124,36,6,0.16666666666666666,0.5,0.3333333333333333,1,0,2,1,60,8,0,0
2,28718.0,1,0,78,12,4,6,11,8,16,0,8,0,0,0,0,0,0,0,2013,351,4406,57,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,1,1,43,10,2,0
2,50447.0,2,0,4,85,7,24,2,3,27,1,6,0,0,0,0,0,0,0,2014,69,4124,148,8,0.375,0.375,0.125,1,0,2,1,55,9,0,0
4,53537.0,1,1,17,81,0,6,0,0,6,1,5,0,0,0,0,0,0,0,2014,150,4205,93,8,0.25,0.375,0.25,1,1,2,1,66,7,0,0
2,52074.0,0,1,77,59,0,12,0,0,48,2,4,1,0,0,0,0,0,0,2014,86,4141,119,7,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,1,1,58,6,0,1
4,80427.0,0,1,56,1149,71,449,69,71,26,8,5,0,0,0,0,0,0,0,2012,655,4710,1835,28,0.39285714285714285,0.2857142857142857,0.03571428571428571,1,1,1,1,50,16,3,0
4,83837.0,0,0,79,847,66,119,86,89,111,10,4,0,1,0,1,0,0,1,2012,560,4615,1318,25,0.36,0.2,0.04,1,1,0,0,77,13,1,2
4,38853.0,1,1,90,29,0,14,0,0,2,0,7,0,0,0,0,0,0,0,2014,37,4092,45,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,2,1,55,9,0,0
2,38285.0,2,1,96,2,0,5,2,0,1,0,2,0,0,0,0,0,0,0,2014,5,4060,10,4,0.0,0.75,0.25,1,0,3,1,66,2,0,0
0,78497.0,0,0,44,207,26,447,75,0,223,7,2,0,0,0,1,0,0,0,2013,210,4265,978,25,0.2,0.48,0.04,1,2,0,0,74,7,1,1
4,51650.0,0,1,81,152,3,22,2,5,7,1,5,0,0,0,0,0,0,0,2014,49,4104,191,10,0.4,0.4,0.1,1,1,1,1,49,9,0,0
0,16248.0,1,0,77,12,11,10,3,12,9,1,6,0,0,0,0,0,0,0,2014,50,4105,57,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,2,1,1,37,8,0,0
3,66835.0,0,0,21,620,26,195,34,17,141,4,2,0,0,0,0,0,0,0,2013,274,4329,1033,24,0.25,0.5416666666666666,0.041666666666666664,1,1,0,0,79,8,1,0
3,30477.0,1,0,16,47,1,6,0,0,12,1,6,0,0,0,0,0,0,0,2014,158,4213,66,6,0.16666666666666666,0.5,0.16666666666666666,1,1,1,1,41,7,0,0
1,28249.0,0,0,80,1,9,7,2,14,10,0,6,0,0,0,0,0,0,0,2014,14,4069,43,6,0.3333333333333333,0.5,0.16666666666666666,1,2,0,0,64,8,0,0
2,25271.0,1,0,45,10,1,18,10,4,7,1,9,0,0,0,0,0,0,0,2012,571,4626,50,5,0.2,0.4,0.2,1,0,1,1,42,10,2,0
4,32303.0,0,1,63,35,0,2,0,0,2,0,5,0,0,0,0,0,0,0,2014,113,4168,39,7,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,1,1,1,55,6,0,0
2,61286.0,0,1,34,356,0,107,19,9,117,1,5,0,0,0,0,0,0,0,2013,331,4386,608,18,0.3888888888888889,0.4444444444444444,0.1111111111111111,1,0,1,1,59,12,3,0
2,74068.0,0,0,14,783,30,537,140,76,15,10,2,0,0,0,0,0,0,0,2013,467,4522,1581,24,0.16666666666666666,0.375,0.041666666666666664,1,0,0,0,49,6,1,0
4,45759.0,1,1,13,42,1,18,3,0,4,0,7,0,0,0,0,0,0,0,2013,491,4546,68,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,2,1,61,9,2,0
1,24882.0,1,0,52,1,4,10,29,0,36,1,6,1,0,0,0,0,0,0,2012,658,4713,80,5,0.2,0.4,0.2,1,2,1,1,47,7,2,1
4,66973.0,0,0,98,466,22,432,147,113,102,7,3,0,0,0,0,0,0,0,2013,408,4463,1282,28,0.2857142857142857,0.42857142857142855,0.03571428571428571,1,1,0,0,36,11,1,0
2,38872.0,1,0,93,23,3,21,3,19,22,0,8,0,0,0,0,0,0,0,2013,395,4450,91,8,0.375,0.375,0.25,1,0,1,1,37,11,2,0
2,51148.0,1,1,38,235,6,45,8,9,12,1,6,0,0,0,0,0,0,0,2013,496,4551,315,16,0.3125,0.375,0.25,1,0,2,1,52,11,2,0
2,31353.0,1,1,24,10,0,10,3,1,7,1,8,0,0,0,0,0,0,0,2013,182,4237,31,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,1,0,2,1,48,9,0,0
3,69661.0,0,0,80,656,16,106,32,16,8,3,3,0,0,0,0,0,0,0,2014,47,4102,834,23,0.30434782608695654,0.5217391304347826,0.043478260869565216,1,1,0,0,45,10,1,0
2,80067.0,0,0,82,519,17,813,27,173,51,6,2,0,0,1,0,0,0,0,2013,283,4338,1600,17,0.23529411764705882,0.35294117647058826,0.058823529411764705,1,0,0,0,71,6,1,1
2,86718.0,0,0,20,344,189,482,50,33,172,6,2,0,0,0,0,0,0,0,2013,528,4583,1270,17,0.29411764705882354,0.29411764705882354,0.058823529411764705,1,0,0,0,71,7,1,0
4,46854.0,1,1,81,96,1,79,7,1,79,1,8,1,0,0,0,0,0,1,2014,90,4145,263,15,0.3333333333333333,0.2,0.4,0,1,2,1,52,13,0,1
2,69142.0,0,1,50,448,4,34,6,4,39,1,5,0,1,0,0,0,0,0,2014,0,4055,535,19,0.42105263157894735,0.3684210526315789,0.15789473684210525,0,0,1,1,73,13,0,1
2,75922.0,0,0,60,265,138,553,224,23,92,4,1,0,0,0,0,0,0,0,2013,202,4257,1295,18,0.2222222222222222,0.5,0.05555555555555555,0,0,0,0,57,5,1,0
2,63693.0,0,1,63,587,43,337,42,87,54,6,6,0,0,0,0,0,0,0,2013,258,4313,1150,29,0.3793103448275862,0.3103448275862069,0.10344827586206896,0,0,1,1,47,17,3,0
4,102160.0,0,0,54,763,29,138,76,176,58,9,4,0,1,1,1,0,0,1,2012,604,4659,1240,26,0.2692307692307692,0.38461538461538464,0.0,1,1,0,0,48,11,1,3
4,40637.0,1,1,72,22,0,13,0,0,3,0,7,0,0,0,0,0,0,0,2013,347,4402,38,6,0.16666666666666666,0.5,0.3333333333333333,0,1,2,1,60,8,0,0
3,18890.0,0,0,5,6,4,1,7,2,15,1,6,1,0,0,0,0,0,1,2012,596,4651,35,4,0.0,0.5,0.25,0,1,0,0,41,6,2,1
2,29604.0,1,0,88,7,6,13,7,6,14,0,9,1,0,0,0,0,0,0,2013,203,4258,53,5,0.2,0.6,0.2,1,0,1,1,37,10,2,1
3,48721.0,1,1,50,81,18,113,47,13,21,2,6,0,0,0,0,0,0,0,2013,412,4467,293,17,0.23529411764705882,0.29411764705882354,0.35294117647058826,0,1,2,1,62,10,2,0
2,44794.0,0,1,99,54,0,7,0,0,4,0,6,0,0,0,0,0,0,0,2014,21,4076,65,6,0.3333333333333333,0.5,0.16666666666666666,1,0,1,1,59,8,0,0
2,64497.0,0,1,17,1170,48,320,42,32,192,4,8,1,0,0,0,0,0,1,2012,657,4712,1804,29,0.3793103448275862,0.3103448275862069,0.1724137931034483,0,0,1,1,71,19,3,1
2,46097.0,0,1,11,72,24,68,65,4,8,1,4,0,0,0,0,0,0,0,2013,455,4510,241,15,0.2,0.4,0.3333333333333333,1,0,1,1,69,7,2,0
2,77972.0,0,0,18,613,22,319,33,102,12,6,1,0,0,0,0,0,0,0,2014,103,4158,1101,20,0.2,0.45,0.05,1,0,0,0,71,5,1,0
4,44377.0,1,1,70,224,0,30,0,0,10,1,8,0,0,0,0,0,0,0,2012,632,4687,264,19,0.2631578947368421,0.2631578947368421,0.42105263157894735,1,1,2,1,57,13,2,0
3,46014.0,1,1,21,410,0,59,19,9,44,1,7,0,0,0,0,0,0,0,2013,524,4579,541,26,0.2692307692307692,0.3076923076923077,0.38461538461538464,1,1,2,1,51,14,3,0
2,70951.0,0,0,66,239,10,554,254,87,54,4,1,0,0,0,0,0,0,0,2013,421,4476,1198,17,0.17647058823529413,0.5294117647058824,0.058823529411764705,1,0,0,0,40,4,1,0
2,41443.0,1,0,79,171,7,171,25,19,89,1,8,0,0,0,0,0,0,0,2014,89,4144,482,20,0.4,0.25,0.3,1,0,1,1,48,16,0,0
0,52195.0,2,1,2,12,0,4,0,0,1,0,8,0,0,0,0,0,0,0,2014,48,4103,17,4,0.25,0.5,0.25,0,2,3,1,47,9,0,0
3,83790.0,0,0,81,1076,16,417,42,48,16,10,3,0,1,1,0,0,0,0,2013,226,4281,1615,25,0.32,0.24,0.04,1,1,0,0,77,11,1,2
3,44551.0,0,1,24,182,4,33,0,0,66,1,7,0,0,0,0,0,0,0,2013,302,4357,285,12,0.3333333333333333,0.4166666666666667,0.16666666666666666,0,1,1,1,71,11,0,0
2,69508.0,1,0,48,824,32,162,42,32,43,4,6,0,0,0,0,0,0,0,2012,592,4647,1135,28,0.39285714285714285,0.39285714285714285,0.07142857142857142,1,0,1,1,45,17,3,0
0,45204.0,1,0,93,30,11,25,29,1,18,1,3,0,0,0,0,0,0,0,2014,79,4134,114,7,0.14285714285714285,0.5714285714285714,0.14285714285714285,1,2,1,1,37,4,0,0
2,72460.0,0,0,56,377,10,540,80,30,10,5,1,0,0,0,0,0,0,0,2013,227,4282,1047,16,0.1875,0.4375,0.0625,1,0,0,0,56,4,1,0
4,77622.0,0,2,3,520,7,154,19,0,14,3,3,0,0,0,0,0,0,0,2014,76,4131,714,22,0.2727272727272727,0.5,0.09090909090909091,1,1,2,1,55,9,0,0
4,30732.0,1,0,44,155,1,25,0,1,3,1,8,0,0,0,0,0,0,0,2013,540,4595,185,13,0.3076923076923077,0.3076923076923077,0.3076923076923077,1,1,1,1,45,12,2,0
2,63887.0,0,1,38,897,23,207,15,11,92,6,6,0,0,0,0,0,0,0,2012,659,4714,1245,32,0.28125,0.375,0.15625,0,0,1,1,63,15,3,0
2,42011.0,1,0,46,131,0,16,2,1,39,1,8,0,0,0,0,0,0,0,2013,460,4515,189,12,0.25,0.3333333333333333,0.3333333333333333,1,0,1,1,47,11,2,0
2,51369.0,0,1,84,297,7,79,0,11,182,2,8,0,0,0,0,0,0,0,2012,612,4667,576,16,0.5,0.25,0.125,1,0,1,1,49,16,3,0
2,51537.0,0,1,27,787,20,204,0,0,92,2,8,0,0,0,0,0,0,0,2012,567,4622,1103,18,0.1111111111111111,0.6111111111111112,0.16666666666666666,0,0,1,1,73,10,3,0
4,79930.0,0,0,72,792,86,740,67,51,17,5,2,0,0,0,0,0,0,0,2012,690,4745,1753,17,0.17647058823529413,0.47058823529411764,0.058823529411764705,1,1,0,0,53,5,1,0
4,34320.0,1,0,66,4,1,9,3,0,0,0,8,0,0,0,0,0,0,0,2014,133,4188,17,4,0.25,0.5,0.25,1,1,1,1,39,9,0,0
2,37070.0,1,1,30,231,7,137,4,15,39,1,7,0,0,0,0,0,0,1,2013,466,4521,433,23,0.21739130434782608,0.34782608695652173,0.391304347826087,0,0,2,1,59,12,2,0
0,81975.0,0,1,2,983,76,184,180,138,27,3,7,0,0,1,0,0,0,0,2013,540,4595,1588,14,0.42857142857142855,0.2857142857142857,0.07142857142857142,0,2,1,1,63,13,3,1
2,38590.0,1,0,65,3,1,8,4,3,3,0,8,0,0,0,0,0,0,0,2013,410,4465,22,4,0.25,0.5,0.25,1,0,1,1,54,9,2,0
2,15033.0,0,0,37,0,4,5,6,0,4,0,3,0,0,0,0,0,0,0,2014,74,4129,19,5,0.2,0.6,0.2,0,0,0,0,74,4,0,0
4,62745.0,0,1,89,562,21,464,28,10,32,8,5,0,0,0,0,0,0,0,2013,463,4518,1117,29,0.2413793103448276,0.3793103448275862,0.10344827586206896,1,1,1,1,60,12,3,0
0,22212.0,1,0,49,5,9,20,6,8,21,0,6,0,0,0,0,0,0,0,2013,202,4257,69,8,0.25,0.5,0.25,1,2,1,1,50,8,0,0
3,23661.0,1,0,46,18,0,4,0,0,1,0,7,0,0,0,0,0,0,0,2013,207,4262,23,5,0.2,0.6,0.2,1,1,1,1,43,8,0,0
4,79761.0,0,1,32,415,5,124,15,35,11,2,3,0,0,0,0,0,0,0,2013,268,4323,605,19,0.2631578947368421,0.5789473684210527,0.05263157894736842,0,1,1,1,67,8,3,0
2,7500.0,1,0,54,5,3,10,12,7,20,1,7,0,0,0,0,0,0,0,2013,185,4240,57,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,0,0,1,1,52,10,2,0
2,73455.0,0,0,98,901,61,757,186,163,20,5,3,0,1,0,0,0,0,0,2013,244,4299,2088,22,0.2727272727272727,0.45454545454545453,0.045454545454545456,0,0,0,0,57,9,1,1
2,64961.0,0,1,97,382,114,276,75,124,38,4,3,0,0,0,0,0,0,0,2012,553,4608,1009,16,0.375,0.25,0.125,1,0,1,1,67,9,3,0
2,22804.0,1,0,75,14,1,7,2,1,1,0,9,0,0,0,0,0,0,0,2013,333,4388,26,5,0.4,0.4,0.2,0,0,1,1,54,11,2,0
2,73687.0,0,0,8,559,153,503,218,13,181,9,2,0,0,0,1,0,0,1,2013,213,4268,1627,22,0.13636363636363635,0.4090909090909091,0.045454545454545456,1,0,0,0,35,5,1,1
2,61074.0,0,1,37,789,0,133,0,28,152,5,7,0,0,0,0,0,0,0,2012,681,4736,1102,31,0.3548387096774194,0.25806451612903225,0.22580645161290322,1,0,1,1,67,18,3,0
4,31686.0,1,1,31,11,0,5,0,0,1,0,6,0,0,0,0,0,0,0,2014,24,4079,17,6,0.16666666666666666,0.5,0.3333333333333333,1,1,2,1,61,7,0,0
2,80134.0,1,0,40,1218,16,272,104,0,80,3,6,0,1,1,1,0,0,1,2013,405,4460,1690,16,0.3125,0.375,0.125,1,0,1,1,53,11,3,3
2,75027.0,0,1,74,925,64,179,133,12,77,4,5,0,0,0,0,0,0,0,2013,536,4591,1390,21,0.42857142857142855,0.2857142857142857,0.09523809523809523,1,0,1,1,72,14,3,0
4,67546.0,0,0,90,864,134,768,150,38,172,10,3,0,0,0,0,0,0,0,2012,667,4722,2126,20,0.2,0.25,0.05,1,1,0,0,37,7,1,0
3,65176.0,0,1,57,960,28,183,220,70,70,6,6,0,0,0,0,0,0,0,2012,608,4663,1531,25,0.36,0.24,0.16,1,1,1,1,56,15,3,0
3,31160.0,1,0,59,16,3,25,6,1,13,0,8,0,0,0,0,0,0,0,2013,286,4341,64,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,1,1,1,50,10,2,0
2,29938.0,1,0,52,3,3,7,0,2,11,0,6,0,0,0,0,0,0,0,2013,245,4300,26,6,0.16666666666666666,0.5,0.3333333333333333,0,0,1,1,40,7,0,0
2,102692.0,0,0,5,168,148,444,32,172,148,9,2,0,1,1,1,1,0,1,2013,450,4505,1112,29,0.20689655172413793,0.4482758620689655,0.034482758620689655,0,0,0,0,51,8,1,4
0,26490.0,0,0,92,45,47,52,21,20,25,1,6,0,0,0,0,0,0,0,2012,645,4700,210,11,0.2727272727272727,0.45454545454545453,0.18181818181818182,1,2,0,0,67,9,2,0
2,75702.0,1,1,77,650,28,353,45,42,30,6,8,0,0,0,0,0,0,0,2012,669,4724,1148,26,0.15384615384615385,0.4230769230769231,0.19230769230769232,1,0,2,1,58,12,3,0
4,30899.0,1,0,35,24,0,8,0,0,1,0,6,0,0,0,0,0,0,0,2012,624,4679,33,6,0.16666666666666666,0.5,0.3333333333333333,0,1,1,1,51,7,2,0
4,63342.0,0,1,48,918,21,118,13,10,21,3,6,0,1,0,0,0,0,0,2012,621,4676,1101,19,0.42105263157894735,0.2631578947368421,0.15789473684210525,1,1,1,1,64,14,3,1
2,45989.0,0,1,97,138,33,87,28,24,12,2,3,0,0,0,0,0,0,0,2012,615,4670,322,16,0.1875,0.4375,0.25,0,0,1,1,61,6,2,0
2,18701.0,1,1,95,12,4,2,10,6,10,0,5,0,0,0,0,0,0,0,2013,390,4445,44,10,0.2,0.4,0.4,0,0,2,1,61,7,2,0
4,40737.0,2,1,24,11,0,4,0,0,2,0,8,0,0,0,0,0,0,0,2013,203,4258,17,4,0.25,0.5,0.25,0,1,3,1,68,9,0,0
2,15287.0,1,0,60,1,2,8,4,3,13,1,7,1,0,0,0,0,0,1,2012,627,4682,31,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,1,1,46,8,2,1
4,69674.0,0,2,46,554,41,215,11,0,24,2,5,0,0,0,0,0,0,0,2013,403,4458,845,25,0.4,0.4,0.12,0,1,2,1,57,15,3,0
3,44159.0,1,0,85,167,2,62,24,13,7,1,5,0,0,0,0,0,0,0,2014,12,4067,275,15,0.26666666666666666,0.4,0.26666666666666666,1,1,1,1,55,9,0,0
4,37717.0,1,0,31,9,0,6,4,1,5,0,9,0,0,0,0,0,0,0,2012,583,4638,25,4,0.25,0.5,0.25,1,1,1,1,47,10,2,0
3,43776.0,1,1,9,177,2,71,3,2,20,2,8,0,0,0,0,0,0,1,2013,511,4566,275,17,0.29411764705882354,0.23529411764705882,0.35294117647058826,1,1,2,1,73,13,2,0
3,38179.0,1,1,30,38,4,22,4,2,20,1,7,0,0,0,0,0,0,0,2013,472,4527,90,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,1,1,2,1,59,10,2,0
2,80124.0,0,0,47,483,84,398,205,84,241,7,1,1,0,0,0,0,0,0,2014,3,4058,1495,19,0.15789473684210525,0.42105263157894735,0.05263157894736842,1,0,0,0,62,4,1,1
4,38097.0,1,1,70,77,2,35,0,1,69,2,7,1,0,0,0,0,0,1,2012,622,4677,184,11,0.2727272727272727,0.18181818181818182,0.36363636363636365,1,1,2,1,55,10,2,1
2,72940.0,0,0,13,182,74,298,162,149,116,3,1,0,0,0,0,0,0,0,2013,375,4430,981,13,0.23076923076923078,0.46153846153846156,0.07692307692307693,1,0,0,0,55,4,1,0
2,22070.0,1,0,11,10,7,19,8,2,21,2,6,0,0,0,0,0,0,0,2013,268,4323,67,8,0.25,0.25,0.25,1,0,1,1,55,8,2,0
2,69267.0,0,0,31,778,44,499,95,73,146,4,7,0,0,0,0,0,0,1,2012,645,4700,1635,14,0.21428571428571427,0.35714285714285715,0.14285714285714285,0,0,0,0,72,10,1,0
3,31788.0,1,0,15,16,7,23,0,8,6,0,5,0,0,0,0,0,1,0,2014,101,4156,60,10,0.3,0.4,0.3,0,1,1,1,42,8,0,0
4,61905.0,0,1,2,167,0,43,6,2,13,2,5,0,0,0,0,0,0,0,2014,145,4200,231,12,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,1,1,50,9,0,0
2,29315.0,1,1,55,13,2,14,8,7,4,0,6,0,0,0,0,0,0,0,2014,84,4139,48,10,0.2,0.4,0.4,1,0,2,1,65,8,0,0
2,33378.0,1,1,38,33,6,40,3,7,10,0,7,0,0,0,0,0,0,0,2013,508,4563,99,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,0,0,2,1,62,9,2,0
4,66313.0,0,1,86,625,7,99,10,22,7,3,4,0,0,0,0,0,0,0,2013,286,4341,770,23,0.2608695652173913,0.5217391304347826,0.08695652173913043,1,1,1,1,62,10,3,0
2,60714.0,0,0,56,216,162,224,101,92,162,4,5,0,0,0,0,0,0,1,2013,528,4583,957,23,0.30434782608695654,0.43478260869565216,0.08695652173913043,0,0,0,0,69,12,1,0
3,77882.0,0,0,29,68,129,396,188,22,15,3,1,0,0,0,0,0,0,0,2014,60,4115,818,12,0.25,0.4166666666666667,0.08333333333333333,1,1,0,0,44,4,1,0
4,69867.0,0,0,30,196,0,512,33,130,54,5,1,0,0,0,1,0,0,1,2013,453,4508,925,17,0.17647058823529413,0.47058823529411764,0.058823529411764705,0,1,0,0,39,4,1,1
3,63841.0,0,1,64,635,15,100,20,7,131,3,6,0,0,0,0,0,0,0,2013,434,4489,908,22,0.4090909090909091,0.4090909090909091,0.045454545454545456,0,1,1,1,57,15,3,0
1,24480.0,1,0,46,4,19,9,28,25,17,0,7,0,0,0,0,0,0,0,2013,503,4558,102,10,0.3,0.4,0.3,1,2,1,1,44,10,2,0
2,51369.0,0,1,84,297,7,79,0,11,182,2,8,0,0,0,0,0,0,0,2012,612,4667,576,16,0.5,0.25,0.125,1,0,1,1,49,16,3,0
2,37760.0,0,0,20,84,5,38,150,12,28,1,7,0,0,0,0,0,0,0,2012,667,4722,317,13,0.3076923076923077,0.46153846153846156,0.15384615384615385,1,0,0,0,79,11,2,0
4,65640.0,0,1,74,204,7,149,20,15,66,1,2,0,0,0,0,0,0,0,2014,120,4175,461,15,0.3333333333333333,0.5333333333333333,0.06666666666666667,1,1,1,1,51,7,0,0
3,44319.0,1,1,18,26,0,8,0,0,3,0,5,0,0,0,0,0,0,0,2014,73,4128,37,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,2,1,50,7,0,0
2,30631.0,1,0,75,15,6,20,4,5,20,1,7,0,0,0,0,0,0,0,2013,352,4407,70,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,0,1,1,51,10,2,0
2,75278.0,0,0,17,304,98,230,150,74,74,3,3,0,0,0,0,0,0,0,2013,516,4571,930,23,0.2608695652173913,0.5652173913043478,0.043478260869565216,1,0,0,0,73,9,1,0
3,50898.0,1,1,88,285,28,242,55,114,135,2,5,0,0,0,0,0,0,0,2013,537,4592,859,33,0.18181818181818182,0.36363636363636365,0.3939393939393939,1,1,2,1,69,11,3,0
2,79946.0,0,0,19,395,183,565,166,141,28,11,3,0,0,0,0,0,0,0,2014,48,4103,1478,22,0.22727272727272727,0.22727272727272727,0.045454545454545456,0,0,0,0,59,8,1,0
3,35416.0,0,0,62,248,3,81,4,3,51,1,8,0,0,0,0,0,0,0,2013,381,4436,390,16,0.4375,0.3125,0.1875,0,1,0,0,76,15,3,0
0,32414.0,0,0,11,20,6,5,0,9,12,0,7,1,0,0,0,0,0,0,2013,360,4415,52,5,0.2,0.6,0.2,1,2,0,0,41,8,2,1
2,38361.0,1,0,74,39,0,56,20,8,14,1,7,0,0,0,0,0,0,0,2013,184,4239,137,10,0.3,0.3,0.3,1,0,1,1,56,10,0,0
2,82497.0,0,0,32,777,129,573,216,21,203,7,4,0,0,1,0,0,0,0,2012,606,4661,1919,19,0.10526315789473684,0.47368421052631576,0.05263157894736842,1,0,0,0,45,6,1,1
2,16626.0,2,0,76,8,3,22,21,1,13,0,9,0,0,0,0,0,0,0,2014,165,4220,68,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,2,1,54,12,0,0
2,29672.0,1,1,6,9,1,3,0,4,8,0,6,0,0,0,0,0,0,0,2013,474,4529,25,4,0.0,0.75,0.25,1,0,2,1,60,6,2,0
3,55951.0,0,1,62,1241,0,80,0,13,40,6,8,0,1,0,0,1,0,0,2012,675,4730,1374,23,0.13043478260869565,0.4782608695652174,0.13043478260869565,1,1,1,1,73,11,3,2
0,35388.0,1,0,20,6,4,7,4,3,8,0,7,0,0,0,0,0,0,0,2013,479,4534,32,5,0.2,0.6,0.2,0,2,1,1,37,8,2,0
3,42386.0,1,0,43,65,4,16,0,4,11,0,8,0,0,0,0,0,0,0,2013,532,4587,100,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,1,1,1,1,39,11,2,0
2,68627.0,0,0,45,395,15,263,60,54,38,3,1,0,0,0,0,0,0,0,2013,533,4588,825,12,0.16666666666666666,0.5,0.08333333333333333,0,0,0,0,43,3,1,0
4,57912.0,0,1,34,801,0,80,0,0,35,3,5,0,1,0,0,0,0,0,2014,104,4159,916,28,0.2857142857142857,0.42857142857142855,0.17857142857142858,0,1,1,1,60,13,3,1
2,35246.0,1,1,53,36,0,12,2,2,10,1,5,0,0,0,0,0,0,0,2014,74,4129,62,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,0,0,2,1,67,8,0,0
0,58821.0,0,1,44,513,14,154,19,0,28,2,6,0,0,0,0,0,0,0,2013,260,4315,728,21,0.42857142857142855,0.42857142857142855,0.047619047619047616,1,2,1,1,69,15,3,0
4,46377.0,1,0,89,37,0,46,4,3,0,1,4,0,0,0,0,0,0,0,2014,120,4175,90,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,1,1,1,47,6,0,0
2,39747.0,1,0,43,80,15,93,20,13,52,1,8,0,0,0,0,0,0,0,2014,77,4132,273,13,0.38461538461538464,0.3076923076923077,0.23076923076923078,0,0,1,1,37,13,0,0
2,23976.0,1,0,68,14,1,21,2,3,25,1,7,0,0,0,0,0,0,0,2013,184,4239,66,10,0.3,0.3,0.3,1,0,1,1,41,10,2,0
3,80950.0,0,0,44,525,147,112,219,147,63,7,2,0,0,0,1,0,0,0,2013,458,4513,1213,23,0.2608695652173913,0.391304347826087,0.043478260869565216,1,1,0,0,64,8,1,1
2,27038.0,0,0,64,1,26,25,17,23,15,0,9,0,0,0,0,0,0,1,2012,649,4704,107,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0,0,0,59,12,2,0
